exp_group,experiment,feature_set,feature_set_label,model,horizon,seg_type,segment,RMSE,MAE,sMAPE,med_node_RMSE,n_keywords
exp3_tensors,core_continent,core_continent,Core + Continent,GraphWaveNet,1,tercile,Medium,1.059327786048638,0.687700008873158,25.357612135313733,0.7192356693084015,603
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,AGCRN,1,tercile,Medium,1.0793880292902707,0.715250718386323,26.394716175349924,0.7584399655959645,603
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,DCRNN,1,tercile,Medium,1.0542473751827166,0.6860527723133211,25.414368033507944,0.7129421888900064,603
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,GConvLSTM,1,tercile,Medium,1.0718122056420634,0.7016179032334147,26.054916723785816,0.7261243516503807,603
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,GraphWaveNet,1,tercile,Medium,1.054723137710994,0.6819447579715204,25.14533902666608,0.7116604828146014,603
exp3_tensors,core_continent_sempc,core_continent_sempc,Core + Continent + Sem PC,AGCRN,1,tercile,Medium,1.0838027275677702,0.7184381006368566,26.378315406931335,0.7605489093801971,603
exp3_tensors,core_continent_sempc,core_continent_sempc,Core + Continent + Sem PC,DCRNN,1,tercile,Medium,1.0580515707482092,0.6884445583410146,25.405886474702477,0.7136975140505117,603
exp3_tensors,core_continent_sempc,core_continent_sempc,Core + Continent + Sem PC,GConvLSTM,1,tercile,Medium,1.0758491712417484,0.6995366042458301,25.891345238000195,0.7301163737358145,603
exp3_tensors,core_country,core_country,Core + Country,DCRNN,1,tercile,Medium,1.0556132042651034,0.6850033677008547,25.368637467939507,0.7179850645680909,603
exp3_tensors,core_country,core_country,Core + Country,GConvLSTM,1,tercile,Medium,1.1069738782659153,0.7238799321607259,26.728624567168225,0.7608921967588382,603
exp3_tensors,core_country,core_country,Core + Country,GraphWaveNet,1,tercile,Medium,1.0638529772197645,0.6987450130177076,25.705733210357067,0.7436413183141246,603
exp3_tensors,core_country_search,core_country_search,Core + Country + Search,AGCRN,1,tercile,Medium,1.0803183016870925,0.7155073142548994,26.448614284545275,0.758124717320043,603
exp3_tensors,core_country_search,core_country_search,Core + Country + Search,DCRNN,1,tercile,Medium,1.0561059152244,0.6890482289394003,25.465906733154398,0.7266944770336645,603
exp3_tensors,core_country_search,core_country_search,Core + Country + Search,GraphWaveNet,1,tercile,Medium,1.0717061565309496,0.6994819678102829,25.79980964115417,0.7560508592159989,603
ablation_tensors,core_dom,core_dom,Core + Domain,AGCRN,1,tercile,Medium,1.0957907001252494,0.7315804357148894,26.66486806056996,0.7773208932172188,603
ablation_tensors,core_dom,core_dom,Core + Domain,DCRNN,1,tercile,Medium,1.071494163647956,0.7091908983817335,25.841330795383723,0.7430222476079009,603
ablation_tensors,core_dom,core_dom,Core + Domain,GConvLSTM,1,tercile,Medium,1.1346646670662222,0.7640118597623486,27.736703411762626,0.7987875089711434,603
ablation_tensors,core_dom,core_dom,Core + Domain,GraphWaveNet,1,tercile,Medium,1.14043144171405,0.7773549566750765,28.072015178691917,0.8364184189560866,603
ablation_tensors,core_dtw,core_dtw,Core + DTW,AGCRN,1,tercile,Medium,1.0791203593134369,0.723695255146255,26.726112558605507,0.7728114273212296,603
ablation_tensors,core_dtw,core_dtw,Core + DTW,DCRNN,1,tercile,Medium,1.0555128150409723,0.6836487720844061,25.281275688876466,0.6991571546446979,603
ablation_tensors,core_geo,core_geo,Core + Geo,AGCRN,1,tercile,Medium,1.0713366715579895,0.7060139559531926,26.122816112821685,0.7494406980726842,603
ablation_tensors,core_geo,core_geo,Core + Geo,DCRNN,1,tercile,Medium,1.0538467639181632,0.6849361407973259,25.292999652239377,0.7104316568420042,603
ablation_tensors,core_geo,core_geo,Core + Geo,GConvLSTM,1,tercile,Medium,1.0670608275817643,0.6890081186851761,25.54357836432034,0.7065670634104642,603
ablation_tensors,core_geo,core_geo,Core + Geo,GraphWaveNet,1,tercile,Medium,1.0516699622693513,0.6806125313787206,25.171277756435316,0.7131050542991271,603
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,AGCRN,1,tercile,Medium,1.0744606816437468,0.7124114657829183,26.22463569864843,0.7465976275220688,603
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,DCRNN,1,tercile,Medium,1.0525381228599995,0.6859917521842342,25.350171117421024,0.7078516012493408,603
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,GConvLSTM,1,tercile,Medium,1.0694560947326934,0.6949646079927301,25.853976475418772,0.7271371615106024,603
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,GraphWaveNet,1,tercile,Medium,1.0497050529278036,0.6777519772829372,25.084038597287222,0.7082619692933809,603
ablation2_tensors,core_geo_sem_pc,core_geo_sem_pc,Core + Geo + Sem PC,AGCRN,1,tercile,Medium,1.0788472622089238,0.7176521848037458,26.39441354545049,0.7723926219890377,603
ablation2_tensors,core_geo_sem_pc,core_geo_sem_pc,Core + Geo + Sem PC,DCRNN,1,tercile,Medium,1.051404436878865,0.6819823360394687,25.21397379307595,0.7045270263273302,603
ablation2_tensors,core_geo_sem_pc,core_geo_sem_pc,Core + Geo + Sem PC,GConvLSTM,1,tercile,Medium,1.073809379284009,0.697695950120062,25.800591673872013,0.7211416442312812,603
ablation2_tensors,core_geo_sem_pc,core_geo_sem_pc,Core + Geo + Sem PC,GraphWaveNet,1,tercile,Medium,1.0585671584413814,0.6879345899937539,25.425421679757893,0.7256611966248124,603
ablation_tensors,core_lags,core_lags,Core + Lags,AGCRN,1,tercile,Medium,1.1065178751887377,0.7316286669792772,26.758814852047312,0.7755759941453778,603
ablation_tensors,core_lags,core_lags,Core + Lags,DCRNN,1,tercile,Medium,1.0632336674790919,0.6902820307159441,25.545629446152546,0.7080232049727601,603
ablation_tensors,core_lags,core_lags,Core + Lags,GConvLSTM,1,tercile,Medium,1.1191209170976781,0.716371290443513,26.07290155266055,0.7222966197524108,603
ablation_tensors,core_lags,core_lags,Core + Lags,GraphWaveNet,1,tercile,Medium,1.0693542264116218,0.6935472385758584,25.546330641586305,0.7238784789662139,603
ablation_tensors,core_only,core_only,Core (CPC only),DCRNN,1,tercile,Medium,1.0618904221519345,0.6905188415213782,25.523426231009704,0.711277260504834,603
ablation_tensors,core_only,core_only,Core (CPC only),GraphWaveNet,1,tercile,Medium,1.0547291742853,0.683809338650026,25.291033439506478,0.7150987074112128,603
ablation_tensors,core_search,core_search,Core + Search,AGCRN,1,tercile,Medium,1.0776402407892438,0.7119544318042874,26.279466618212467,0.75390566343971,603
ablation_tensors,core_search,core_search,Core + Search,GraphWaveNet,1,tercile,Medium,1.0481944294135395,0.6773034541618218,25.03879533019278,0.702884890823757,603
ablation_tensors,core_sem_pc,core_sem_pc,Core + Sem PC,AGCRN,1,tercile,Medium,1.0780137771654101,0.7202867117548711,26.476379422830142,0.762888349000489,603
ablation_tensors,core_sem_pc,core_sem_pc,Core + Sem PC,DCRNN,1,tercile,Medium,1.0559317831727268,0.6877893943098142,25.425928573510877,0.7085135372148118,603
ablation_tensors,core_sem_pc,core_sem_pc,Core + Sem PC,GConvLSTM,1,tercile,Medium,1.0753027551108356,0.6991417661030942,25.90741486318042,0.7237834572329781,603
ablation_tensors,core_sem_pc,core_sem_pc,Core + Sem PC,GraphWaveNet,1,tercile,Medium,1.0530950856604353,0.6842634458072878,25.28281363258276,0.7129608261270245,603
ablation_tensors,core_sim25,core_sim25,Core + Sim25,AGCRN,1,tercile,Medium,1.0746425557927892,0.7085218883208224,26.305015381416645,0.7534631602327055,603
ablation_tensors,core_sim25,core_sim25,Core + Sim25,DCRNN,1,tercile,Medium,1.0551413594365866,0.6878384559560133,25.420632948686894,0.7060150964177754,603
ablation_tensors,core_sim25,core_sim25,Core + Sim25,GConvLSTM,1,tercile,Medium,1.0662711820264115,0.6925901969077962,25.711510627651325,0.7065837919923088,603
ablation_tensors,core_sim25,core_sim25,Core + Sim25,GraphWaveNet,1,tercile,Medium,1.0746124090089197,0.6989264755949429,25.969032483471555,0.7170996911390575,603
exp1_tensors,exp1_tensors,all_features,All Features,A3TGCN,6,tercile,High,2.5166528448139256,1.489946528205425,55.16549591785105,1.0977329370672573,604
exp2_tensors,exp2_tensors,all_features,All Features,A3TGCN,6,tercile,High,2.4630222667111954,1.4607953199455763,54.204144342563055,1.0882530972508646,604
ablation_tensors,all_features,all_features,All Features,AGCRN,6,tercile,High,1.9963055366843785,1.1350839868620222,43.1508523308733,0.9395710284648731,604
exp1_tensors,exp1_tensors,all_features,All Features,AGCRN,6,tercile,High,1.9729917889418909,1.116230476616598,42.390377192886305,0.9299965641064336,604
exp2_tensors,exp2_tensors,all_features,All Features,AGCRN,6,tercile,High,1.976557000243086,1.1182740501370378,42.37721133550963,0.9359637573250439,604
ablation_tensors,all_features,all_features,All Features,DCRNN,6,tercile,High,1.7736732409305644,1.0347734559030066,40.23259853835162,0.9178437881802782,604
exp2_tensors,exp2_tensors,all_features,All Features,DCRNN,6,tercile,High,1.7317729702117646,1.0244423088804053,39.993836998392844,0.921238619882603,604
ablation_tensors,all_features,all_features,All Features,GConvLSTM,6,tercile,High,1.9312804212182757,1.1365051656619738,42.831976953462274,0.9827167958705578,604
exp1_tensors,exp1_tensors,all_features,All Features,GConvLSTM,6,tercile,High,1.989853518578014,1.1079674743670131,41.917222886583424,0.9254986140774581,604
exp2_tensors,exp2_tensors,all_features,All Features,GConvLSTM,6,tercile,High,1.949847416931023,1.111417977284121,42.26458454987059,0.9344640403241525,604
ablation_tensors,all_features,all_features,All Features,GraphWaveNet,6,tercile,High,1.917816377191443,1.0744625459398145,40.87578024552047,0.907332494143289,604
exp1_tensors,exp1_tensors,all_features,All Features,GraphWaveNet,6,tercile,High,1.941671842084133,1.0894937375546192,41.03583864955696,0.8964898026171324,604
exp2_tensors,exp2_tensors,all_features,All Features,GraphWaveNet,6,tercile,High,1.9485149285436227,1.0848470479934567,40.85509535335072,0.9044574003645067,604
exp1_tensors,exp1_tensors,all_features,All Features,MTGNN,6,tercile,High,1.9739014184824717,1.1555314851269813,44.70273752181632,1.0150395956924194,604
exp2_tensors,exp2_tensors,all_features,All Features,MTGNN,6,tercile,High,1.9127235596266057,1.1987340488765224,44.69928418256264,1.0536809108739793,604
exp1_tensors,exp1_tensors,all_features,All Features,STConv,6,tercile,High,2.245868706233465,1.2656536724780485,46.520311495137065,0.9552273275080251,604
exp2_tensors,exp2_tensors,all_features,All Features,STConv,6,tercile,High,1.9387917668683041,1.1289810627476757,43.075858213781096,0.9827987248334451,604
exp1_tensors,exp1_tensors,all_features,All Features,STGCN,6,tercile,High,2.018806178142857,1.146058426897165,42.83504519030159,0.9333192391975853,604
exp2_tensors,exp2_tensors,all_features,All Features,STGCN,6,tercile,High,2.082567029740416,1.1762696904537324,43.99947304692705,0.9476073714669356,604
exp3_tensors,core_city,core_city,Core + City,AGCRN,6,tercile,High,1.8566259787815562,1.093795015705599,41.344228992296,0.9657888002160392,604
exp3_tensors,core_city,core_city,Core + City,DCRNN,6,tercile,High,1.8589477192289494,1.0597405812496188,40.63405366445302,0.9188538461930806,604
exp3_tensors,core_city,core_city,Core + City,GConvLSTM,6,tercile,High,1.9247863884227059,1.1284843684140238,42.783468722235455,0.9798240915941889,604
exp3_tensors,core_city,core_city,Core + City,GraphWaveNet,6,tercile,High,1.8667385779570422,1.06247538651779,40.686600152297636,0.9082095330869029,604
exp3_tensors,core_continent,core_continent,Core + Continent,AGCRN,6,tercile,High,1.8086318861493131,1.0551487488207427,40.59272494763652,0.9394039648392212,604
exp3_tensors,core_continent,core_continent,Core + Continent,DCRNN,6,tercile,High,1.8622982042048697,1.0658538821624333,40.531050428735035,0.9484449031814668,604
exp3_tensors,core_continent,core_continent,Core + Continent,GConvLSTM,6,tercile,High,1.8876802493624678,1.0660313834457065,40.47065387875008,0.9070347495393116,604
exp3_tensors,core_continent,core_continent,Core + Continent,GraphWaveNet,6,tercile,High,1.9220914648018084,1.0943260078210628,41.22763820463421,0.9727775270930172,604
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,AGCRN,6,tercile,High,1.8135316347343309,1.0560175563327983,40.55322367886163,0.9169812936275592,604
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,DCRNN,6,tercile,High,1.8742276826787772,1.0820682556870045,41.31823100374712,0.9490750881368878,604
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,GConvLSTM,6,tercile,High,1.89769253381942,1.0857414112376904,40.97173129230268,0.921747573509758,604
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,GraphWaveNet,6,tercile,High,1.8662275114784401,1.0664016381218526,40.40264017373601,0.9676115093919657,604
exp3_tensors,core_continent_sempc,core_continent_sempc,Core + Continent + Sem PC,AGCRN,6,tercile,High,1.830304396855542,1.053788711112486,40.5514611427036,0.955814058280126,604
exp3_tensors,core_continent_sempc,core_continent_sempc,Core + Continent + Sem PC,DCRNN,6,tercile,High,1.8372830969569034,1.053694883941286,40.02403895373583,0.941750876514986,604
exp3_tensors,core_continent_sempc,core_continent_sempc,Core + Continent + Sem PC,GConvLSTM,6,tercile,High,1.9079146758966374,1.0822800363940634,40.91095529666166,0.9135861268973573,604
exp3_tensors,core_continent_sempc,core_continent_sempc,Core + Continent + Sem PC,GraphWaveNet,6,tercile,High,1.785822908887444,1.0436602293095418,40.00932621702198,0.9616850359925768,604
exp3_tensors,core_country,core_country,Core + Country,AGCRN,6,tercile,High,1.8389019674841118,1.0718968221236436,40.836902644816256,0.9533216117192088,604
exp3_tensors,core_country,core_country,Core + Country,DCRNN,6,tercile,High,1.8543222471136522,1.0527595070819549,40.080910266732616,0.9068883778416579,604
exp3_tensors,core_country,core_country,Core + Country,GConvLSTM,6,tercile,High,1.9836142024259946,1.129768100767296,42.362724148317696,0.9376852571485937,604
exp3_tensors,core_country_search,core_country_search,Core + Country + Search,AGCRN,6,tercile,High,1.846997773052348,1.0740254194479366,40.95652249067766,0.9225353460591323,604
exp3_tensors,core_country_search,core_country_search,Core + Country + Search,DCRNN,6,tercile,High,1.8471941344656106,1.076703369949603,40.9129404307111,0.9329298303796952,604
exp3_tensors,core_country_search,core_country_search,Core + Country + Search,GConvLSTM,6,tercile,High,1.9194982252116837,1.1032452537005768,41.63173099593217,0.9284434287879647,604
exp3_tensors,core_country_search,core_country_search,Core + Country + Search,GraphWaveNet,6,tercile,High,1.834375421157552,1.0446627068337433,39.98385978621619,0.9374129271293195,604
ablation_tensors,core_dom,core_dom,Core + Domain,AGCRN,6,tercile,High,1.816575390017604,1.059832794752118,40.54266734492411,0.9466876427180912,604
ablation_tensors,core_dom,core_dom,Core + Domain,DCRNN,6,tercile,High,1.893214758032516,1.0784062890894024,40.68650442470723,0.9062186190270796,604
ablation_tensors,core_dom,core_dom,Core + Domain,GConvLSTM,6,tercile,High,2.000074418601658,1.1153251712155003,42.26412750049685,0.9529076870302582,604
ablation_tensors,core_dom,core_dom,Core + Domain,GraphWaveNet,6,tercile,High,1.8529032640522292,1.0738788273524884,40.66703473490868,0.9683278772545312,604
ablation_tensors,core_dtw,core_dtw,Core + DTW,AGCRN,6,tercile,High,1.8072749186189474,1.0548717102262941,40.650998269804006,0.9079068624868547,604
ablation_tensors,core_dtw,core_dtw,Core + DTW,DCRNN,6,tercile,High,1.8854192934356195,1.081481335672061,40.76566981315637,0.9110426213535843,604
ablation_tensors,core_dtw,core_dtw,Core + DTW,GConvLSTM,6,tercile,High,1.9571576823571881,1.1109988117186649,41.535201783929566,0.9698417725730493,604
ablation_tensors,core_dtw,core_dtw,Core + DTW,GraphWaveNet,6,tercile,High,1.865171612483414,1.0638654802412975,40.641907183500706,0.9155561579768379,604
ablation_tensors,core_geo,core_geo,Core + Geo,AGCRN,6,tercile,High,1.8031003786146989,1.0437228902421893,40.483673872449714,0.9014345739559206,604
ablation_tensors,core_geo,core_geo,Core + Geo,DCRNN,6,tercile,High,1.862400353524964,1.0679607266360356,40.614464233762625,0.9255444067598892,604
ablation_tensors,core_geo,core_geo,Core + Geo,GConvLSTM,6,tercile,High,1.9078085374304175,1.0735823555883799,40.74271435233691,0.9062979644505964,604
ablation_tensors,core_geo,core_geo,Core + Geo,GraphWaveNet,6,tercile,High,1.8492727336363257,1.048507750478132,40.00752660869771,0.915307338192267,604
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,AGCRN,6,tercile,High,1.811839251688332,1.0573134787797267,40.68660452972043,0.9285555900433511,604
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,DCRNN,6,tercile,High,1.858443926224305,1.0671564479400741,40.79193314814692,0.9451662052120757,604
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,GConvLSTM,6,tercile,High,1.9041596936991851,1.0782430731239332,40.86964026321098,0.9385960866241927,604
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,GraphWaveNet,6,tercile,High,1.8137641446329777,1.037699128527634,40.056633250851306,0.903081179386364,604
ablation2_tensors,core_geo_sem_pc,core_geo_sem_pc,Core + Geo + Sem PC,AGCRN,6,tercile,High,1.8649711019486268,1.0604370236770595,40.692498611335694,0.9143996895065158,604
ablation2_tensors,core_geo_sem_pc,core_geo_sem_pc,Core + Geo + Sem PC,DCRNN,6,tercile,High,1.7978725801862263,1.0365437805791016,39.6908459707306,0.9416750764765525,604
ablation2_tensors,core_geo_sem_pc,core_geo_sem_pc,Core + Geo + Sem PC,GConvLSTM,6,tercile,High,1.8820671556082484,1.0653407008212201,40.27982251902266,0.9209954871877468,604
ablation2_tensors,core_geo_sem_pc,core_geo_sem_pc,Core + Geo + Sem PC,GraphWaveNet,6,tercile,High,1.9095708168503656,1.0775174084730796,40.72122314611624,0.9684060305133229,604
ablation_tensors,core_lags,core_lags,Core + Lags,AGCRN,6,tercile,High,1.8601232670181673,1.0823741998546208,41.572485797986545,0.9387127499986166,604
ablation_tensors,core_lags,core_lags,Core + Lags,DCRNN,6,tercile,High,1.9856229596092414,1.1157365208353087,41.99932599567733,0.9329911389061173,604
ablation_tensors,core_lags,core_lags,Core + Lags,GConvLSTM,6,tercile,High,2.067682762013694,1.1367688614874176,42.42681503525492,0.9237587151301008,604
ablation_tensors,core_lags,core_lags,Core + Lags,GraphWaveNet,6,tercile,High,1.9684849689186399,1.0995037311542746,41.44499357564425,0.8940949315081481,604
ablation_tensors,core_only,core_only,Core (CPC only),DCRNN,6,tercile,High,1.9054714822631473,1.091557784594943,41.88829247280415,0.9119360850313527,604
ablation_tensors,core_only,core_only,Core (CPC only),GConvLSTM,6,tercile,High,2.0069277876371387,1.1124464811518777,41.877424036268614,0.9185084949378961,604
ablation_tensors,core_only,core_only,Core (CPC only),GraphWaveNet,6,tercile,High,1.9396690274988277,1.0891457160354867,41.20729321055293,0.9247810615114438,604
ablation_tensors,core_search,core_search,Core + Search,AGCRN,6,tercile,High,1.9000506612872063,1.081178813602066,41.417720186674764,0.9475803911128542,604
ablation_tensors,core_search,core_search,Core + Search,DCRNN,6,tercile,High,1.8675607167868455,1.0807631180836665,41.45655642104268,0.9512933604825495,604
ablation_tensors,core_search,core_search,Core + Search,GConvLSTM,6,tercile,High,1.9493014904621346,1.0969633112346848,41.417279050517344,0.9438640856628069,604
ablation_tensors,core_search,core_search,Core + Search,GraphWaveNet,6,tercile,High,1.9054266226847179,1.0846796686206726,41.27336065414356,0.9298907947767743,604
ablation_tensors,core_sem_pc,core_sem_pc,Core + Sem PC,DCRNN,6,tercile,High,1.8498693561828812,1.0689779869519187,40.84225189848815,0.9409827257921015,604
ablation_tensors,core_sem_pc,core_sem_pc,Core + Sem PC,GConvLSTM,6,tercile,High,1.9372064388130608,1.092335722050086,41.48277482224572,0.9747858076399111,604
ablation_tensors,core_sim25,core_sim25,Core + Sim25,AGCRN,6,tercile,High,1.8504654564072416,1.0702055961524635,41.17429669474013,0.9621413189422501,604
ablation_tensors,core_sim25,core_sim25,Core + Sim25,DCRNN,6,tercile,High,1.9027592717931237,1.0808354817577903,40.78829889307603,0.8999445374057313,604
ablation_tensors,core_sim25,core_sim25,Core + Sim25,GConvLSTM,6,tercile,High,1.9176594764291737,1.0831979368592142,41.29496169273936,0.935335313289539,604
ablation_tensors,core_sim25,core_sim25,Core + Sim25,GraphWaveNet,6,tercile,High,1.9760820052435608,1.1047973827875612,41.301205215614836,0.9192420034146858,604
exp1_tensors,exp1_tensors,all_features,All Features,A3TGCN,6,tercile,Low,1.4619984979095133,1.096595075461687,38.89183403843722,1.012606597211394,604
exp2_tensors,exp2_tensors,all_features,All Features,A3TGCN,6,tercile,Low,1.3863687479402425,1.03052035931369,36.403629016891195,0.9349576654243094,604
ablation_tensors,all_features,all_features,All Features,AGCRN,6,tercile,Low,0.913929543154336,0.6550815280845858,23.1994894637846,0.6399342268574704,604
exp1_tensors,exp1_tensors,all_features,All Features,AGCRN,6,tercile,Low,0.912760856268844,0.6485003212678108,22.801776804061905,0.6328886984634914,604
exp2_tensors,exp2_tensors,all_features,All Features,AGCRN,6,tercile,Low,0.9146278435437223,0.6498857657243857,22.85830632933589,0.6239234874969171,604
ablation_tensors,all_features,all_features,All Features,DCRNN,6,tercile,Low,0.9401420327469572,0.673836892508563,23.41421917964851,0.6447218823894512,604
exp2_tensors,exp2_tensors,all_features,All Features,DCRNN,6,tercile,Low,0.9658410431648461,0.6884498447487343,23.556657866858522,0.6735835668992709,604
ablation_tensors,all_features,all_features,All Features,GConvLSTM,6,tercile,Low,1.1042456823546383,0.8189021783927477,26.98325319526126,0.8003914640243097,604
exp1_tensors,exp1_tensors,all_features,All Features,GConvLSTM,6,tercile,Low,0.9187921884075072,0.6528533526121038,23.44412906181014,0.6584119457584203,604
exp2_tensors,exp2_tensors,all_features,All Features,GConvLSTM,6,tercile,Low,0.9659007974916647,0.697320152264604,24.556845704113794,0.705689281873337,604
ablation_tensors,all_features,all_features,All Features,GraphWaveNet,6,tercile,Low,0.8955322199973512,0.624164104799044,22.1543930607298,0.5977343996979481,604
exp1_tensors,exp1_tensors,all_features,All Features,GraphWaveNet,6,tercile,Low,0.882637331953744,0.6191687555351159,22.018776997227732,0.6076613923194005,604
exp2_tensors,exp2_tensors,all_features,All Features,GraphWaveNet,6,tercile,Low,0.8975410276874412,0.6222962206969113,22.013225662602327,0.588180855391103,604
exp1_tensors,exp1_tensors,all_features,All Features,MTGNN,6,tercile,Low,0.9426698517471934,0.6708504457174347,23.9971379301805,0.650903356957929,604
exp2_tensors,exp2_tensors,all_features,All Features,MTGNN,6,tercile,Low,1.059686154410022,0.7562159660647584,25.626725344011387,0.7109376624281752,604
exp1_tensors,exp1_tensors,all_features,All Features,STConv,6,tercile,Low,1.1977379089857223,0.8639858317036183,30.140676962655643,0.7951009780605351,604
exp2_tensors,exp2_tensors,all_features,All Features,STConv,6,tercile,Low,1.0009355751682925,0.720404108202414,25.08424599919691,0.7034242245001301,604
exp1_tensors,exp1_tensors,all_features,All Features,STGCN,6,tercile,Low,0.9637856824344048,0.6976161307073379,24.50715130757185,0.6896371962411312,604
exp2_tensors,exp2_tensors,all_features,All Features,STGCN,6,tercile,Low,0.9902503342709995,0.7085242686182052,25.287350581784334,0.6740002127371143,604
exp3_tensors,core_city,core_city,Core + City,AGCRN,6,tercile,Low,0.938937791638462,0.6749073520059108,23.176493391550437,0.6716488947542292,604
exp3_tensors,core_city,core_city,Core + City,DCRNN,6,tercile,Low,0.8995779526255894,0.6286308157938358,22.067668563486922,0.6337616886165881,604
exp3_tensors,core_city,core_city,Core + City,GConvLSTM,6,tercile,Low,0.9996062502425905,0.728391459022445,25.058692146086475,0.7364234715009661,604
exp3_tensors,core_city,core_city,Core + City,GraphWaveNet,6,tercile,Low,0.8975645821879242,0.6269473822770024,22.127661694681123,0.6341573393899205,604
exp3_tensors,core_continent,core_continent,Core + Continent,AGCRN,6,tercile,Low,0.8981663077717915,0.636885535237408,22.165948497047392,0.6464733605871866,604
exp3_tensors,core_continent,core_continent,Core + Continent,DCRNN,6,tercile,Low,0.8705115894318848,0.6136377064903976,21.9516414097187,0.6173206070247879,604
exp3_tensors,core_continent,core_continent,Core + Continent,GConvLSTM,6,tercile,Low,0.8541260608230151,0.6126017555606975,21.85346607986964,0.6219535993025886,604
exp3_tensors,core_continent,core_continent,Core + Continent,GraphWaveNet,6,tercile,Low,0.8641584683160384,0.5998383652020763,21.601390995829934,0.592877763487003,604
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,AGCRN,6,tercile,Low,0.8910573617020411,0.6326725098881936,22.200255889385485,0.6232048508881223,604
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,DCRNN,6,tercile,Low,0.870626473603779,0.6219550860702042,22.4633672475234,0.6216247084189317,604
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,GConvLSTM,6,tercile,Low,0.8928862737201276,0.6440712901383018,22.788989343205447,0.6504198483058552,604
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,GraphWaveNet,6,tercile,Low,0.8611451566257281,0.6014083492448181,21.6707375871571,0.6148089979883056,604
exp3_tensors,core_continent_sempc,core_continent_sempc,Core + Continent + Sem PC,AGCRN,6,tercile,Low,0.8898027222237562,0.6265495854201917,21.953555170463808,0.6208093276019924,604
exp3_tensors,core_continent_sempc,core_continent_sempc,Core + Continent + Sem PC,DCRNN,6,tercile,Low,0.869131957247737,0.6123540247397329,21.73359659413161,0.6150853210209887,604
exp3_tensors,core_continent_sempc,core_continent_sempc,Core + Continent + Sem PC,GConvLSTM,6,tercile,Low,0.883015519517397,0.6361086375838942,22.50988591524069,0.642369731259032,604
exp3_tensors,core_continent_sempc,core_continent_sempc,Core + Continent + Sem PC,GraphWaveNet,6,tercile,Low,0.9034678960502014,0.6391800055795468,22.202259520188605,0.635428467314051,604
exp3_tensors,core_country,core_country,Core + Country,AGCRN,6,tercile,Low,0.9025461545456119,0.6405556962012117,22.277852187241727,0.6536592289808669,604
exp3_tensors,core_country,core_country,Core + Country,DCRNN,6,tercile,Low,0.8823346688771478,0.6224344535245347,22.149850869875706,0.6120237429314188,604
exp3_tensors,core_country,core_country,Core + Country,GConvLSTM,6,tercile,Low,1.0079180253981819,0.7174753610827491,25.13450881890699,0.6836341088729871,604
exp3_tensors,core_country_search,core_country_search,Core + Country + Search,AGCRN,6,tercile,Low,0.9037538775402643,0.6452886963442328,22.527469081727354,0.6613538714035702,604
exp3_tensors,core_country_search,core_country_search,Core + Country + Search,DCRNN,6,tercile,Low,0.9339136642831259,0.6885833925963182,24.1607251215744,0.7012640546922585,604
exp3_tensors,core_country_search,core_country_search,Core + Country + Search,GConvLSTM,6,tercile,Low,0.9793301355864149,0.7087345980951654,24.5910381011115,0.7049838243576975,604
exp3_tensors,core_country_search,core_country_search,Core + Country + Search,GraphWaveNet,6,tercile,Low,0.8950340072268674,0.6268966810099817,22.28350458320855,0.609316321034888,604
ablation_tensors,core_dom,core_dom,Core + Domain,AGCRN,6,tercile,Low,0.933668584813563,0.6717566776084204,23.199077724885473,0.6807067605250487,604
ablation_tensors,core_dom,core_dom,Core + Domain,DCRNN,6,tercile,Low,0.8675230007639315,0.6058720196016903,21.636204499491186,0.6131138900549236,604
ablation_tensors,core_dom,core_dom,Core + Domain,GConvLSTM,6,tercile,Low,0.9163747994614393,0.6621862716938013,23.442069483808254,0.6998418790982113,604
ablation_tensors,core_dom,core_dom,Core + Domain,GraphWaveNet,6,tercile,Low,0.9653544163086208,0.6801410091444925,23.235407123646688,0.7052593795998918,604
ablation_tensors,core_dtw,core_dtw,Core + DTW,AGCRN,6,tercile,Low,0.8934959264692718,0.6336926057385457,22.594408421487586,0.6295060100447649,604
