exp_group,experiment,feature_set,feature_set_label,model,horizon,seg_type,segment,RMSE,MAE,sMAPE,med_node_RMSE,n_keywords
exp2_tensors,exp2_tensors,all_features,All Features,MTGNN,1,quadrant,High CPC / Low Vol,1.1634202718209703,0.8632120087817007,23.158939662025325,0.9270686303904232,504
exp1_tensors,exp1_tensors,all_features,All Features,STConv,1,quadrant,High CPC / Low Vol,1.1855903456758565,0.8826404709848656,24.019204368600068,0.9715972690116879,504
exp2_tensors,exp2_tensors,all_features,All Features,STConv,1,quadrant,High CPC / Low Vol,1.2041242900192033,0.8814665544474454,23.79468020355948,0.9664339497423045,504
exp1_tensors,exp1_tensors,all_features,All Features,STGCN,1,quadrant,High CPC / Low Vol,1.080966696647566,0.7906987851519572,21.338943940272465,0.8445018198056051,504
exp2_tensors,exp2_tensors,all_features,All Features,STGCN,1,quadrant,High CPC / Low Vol,1.0829886623952092,0.7833892999269376,21.196554776853663,0.8515807235304511,504
exp3_tensors,core_city,core_city,Core + City,AGCRN,1,quadrant,High CPC / Low Vol,1.0546378681468291,0.7588999614802864,20.600489459226427,0.8231660651962763,504
exp3_tensors,core_city,core_city,Core + City,DCRNN,1,quadrant,High CPC / Low Vol,1.0175031799233087,0.722350220956899,19.542187067723287,0.790771534302683,504
exp3_tensors,core_continent,core_continent,Core + Continent,AGCRN,1,quadrant,High CPC / Low Vol,1.0355879725068846,0.7362806633719974,19.982994599189162,0.7825038342293671,504
exp3_tensors,core_continent,core_continent,Core + Continent,DCRNN,1,quadrant,High CPC / Low Vol,0.9937994863315467,0.6902765718200833,18.832524154185297,0.7621307590943938,504
exp3_tensors,core_continent,core_continent,Core + Continent,GConvLSTM,1,quadrant,High CPC / Low Vol,1.005244163167876,0.7039496228070209,19.254597802554994,0.7712479810645259,504
exp3_tensors,core_continent,core_continent,Core + Continent,GraphWaveNet,1,quadrant,High CPC / Low Vol,1.000762207051115,0.6976991926359332,18.97655953194743,0.7630144168385368,504
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,AGCRN,1,quadrant,High CPC / Low Vol,1.0292724215355389,0.726869428867702,19.76290433839387,0.7874146966818113,504
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,DCRNN,1,quadrant,High CPC / Low Vol,0.9911155792730525,0.6899137085825113,18.81349652751477,0.7622114410078198,504
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,GConvLSTM,1,quadrant,High CPC / Low Vol,1.011154992065886,0.7083067024056924,19.358736363550427,0.7709785938571148,504
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,GraphWaveNet,1,quadrant,High CPC / Low Vol,0.9922306742620379,0.688668447112241,18.795987106722052,0.7491505612261791,504
exp3_tensors,core_continent_sempc,core_continent_sempc,Core + Continent + Sem PC,AGCRN,1,quadrant,High CPC / Low Vol,1.0303357905249073,0.7296152029097468,19.814816022603036,0.7781364994630051,504
exp3_tensors,core_continent_sempc,core_continent_sempc,Core + Continent + Sem PC,DCRNN,1,quadrant,High CPC / Low Vol,0.9972627907433051,0.6958483163665891,18.948984792609075,0.767092608985102,504
exp3_tensors,core_continent_sempc,core_continent_sempc,Core + Continent + Sem PC,GConvLSTM,1,quadrant,High CPC / Low Vol,1.0111409295009852,0.7094145515576862,19.367824438054342,0.7785919536124666,504
exp3_tensors,core_country,core_country,Core + Country,DCRNN,1,quadrant,High CPC / Low Vol,0.9944504650702211,0.6935791853043853,18.939555673803916,0.7509472246343055,504
exp3_tensors,core_country,core_country,Core + Country,GConvLSTM,1,quadrant,High CPC / Low Vol,1.0759628712178564,0.7625302506849333,20.76810365684424,0.8284947864243639,504
exp3_tensors,core_country,core_country,Core + Country,GraphWaveNet,1,quadrant,High CPC / Low Vol,1.0106194826110417,0.7126964902167403,19.320740267082307,0.7755374472197696,504
exp3_tensors,core_country_search,core_country_search,Core + Country + Search,AGCRN,1,quadrant,High CPC / Low Vol,1.0337942430034972,0.7321146909466383,19.927544532731826,0.7942071714286246,504
exp3_tensors,core_country_search,core_country_search,Core + Country + Search,DCRNN,1,quadrant,High CPC / Low Vol,0.9978286281564753,0.6993963044207356,19.056840907624718,0.7570200361176442,504
exp3_tensors,core_country_search,core_country_search,Core + Country + Search,GraphWaveNet,1,quadrant,High CPC / Low Vol,1.0220390838528823,0.7194872017071132,19.570093346294737,0.8016988736993041,504
ablation_tensors,core_dom,core_dom,Core + Domain,AGCRN,1,quadrant,High CPC / Low Vol,1.042331671163325,0.7482117024880203,20.225982996879882,0.8100341547644612,504
ablation_tensors,core_dom,core_dom,Core + Domain,DCRNN,1,quadrant,High CPC / Low Vol,1.0331171097837648,0.7421755989997001,19.9617253317604,0.8061315349755828,504
ablation_tensors,core_dom,core_dom,Core + Domain,GConvLSTM,1,quadrant,High CPC / Low Vol,1.1440639910693298,0.8417168876800556,22.075371131262553,0.9160415129190561,504
ablation_tensors,core_dom,core_dom,Core + Domain,GraphWaveNet,1,quadrant,High CPC / Low Vol,1.1235299585184786,0.842599346820049,22.32632435710723,0.9173046051145646,504
ablation_tensors,core_dtw,core_dtw,Core + DTW,AGCRN,1,quadrant,High CPC / Low Vol,1.0305125413519043,0.7356369058043014,20.033784653736163,0.8144332380362095,504
ablation_tensors,core_dtw,core_dtw,Core + DTW,DCRNN,1,quadrant,High CPC / Low Vol,0.9877487570397783,0.6884807045105602,18.82787671188197,0.7513527283956325,504
ablation_tensors,core_geo,core_geo,Core + Geo,AGCRN,1,quadrant,High CPC / Low Vol,1.028000716108084,0.7265477198092447,19.8848491778174,0.784413209410046,504
ablation_tensors,core_geo,core_geo,Core + Geo,DCRNN,1,quadrant,High CPC / Low Vol,0.9916166893270907,0.6918386249480214,18.89497198283634,0.7651705611950164,504
ablation_tensors,core_geo,core_geo,Core + Geo,GConvLSTM,1,quadrant,High CPC / Low Vol,1.0052932089299065,0.6995536660139199,19.144835446604574,0.7649310637798103,504
ablation_tensors,core_geo,core_geo,Core + Geo,GraphWaveNet,1,quadrant,High CPC / Low Vol,0.9917336376086374,0.6911405941534935,18.88269215494594,0.7563028853098346,504
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,AGCRN,1,quadrant,High CPC / Low Vol,1.0213057096764375,0.7238539768513089,19.706508344836895,0.779435477149697,504
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,DCRNN,1,quadrant,High CPC / Low Vol,0.9927239933761721,0.6939833786965268,18.939782304929327,0.7735832765381604,504
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,GConvLSTM,1,quadrant,High CPC / Low Vol,1.0095668465439152,0.705154438538833,19.304191602264552,0.765249901882083,504
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,GraphWaveNet,1,quadrant,High CPC / Low Vol,0.9874073817624217,0.6834915110913976,18.724378026582333,0.7408766047607374,504
ablation2_tensors,core_geo_sem_pc,core_geo_sem_pc,Core + Geo + Sem PC,AGCRN,1,quadrant,High CPC / Low Vol,1.0336281223198744,0.7377832279044825,19.993592879287014,0.7871077021159855,504
ablation2_tensors,core_geo_sem_pc,core_geo_sem_pc,Core + Geo + Sem PC,DCRNN,1,quadrant,High CPC / Low Vol,0.9884447699971415,0.6887519173986619,18.81713282600643,0.7706536341491022,504
ablation2_tensors,core_geo_sem_pc,core_geo_sem_pc,Core + Geo + Sem PC,GConvLSTM,1,quadrant,High CPC / Low Vol,1.0149594365965258,0.7131424656520228,19.437175728450086,0.7813326174385514,504
ablation2_tensors,core_geo_sem_pc,core_geo_sem_pc,Core + Geo + Sem PC,GraphWaveNet,1,quadrant,High CPC / Low Vol,1.001017976987935,0.7013115314309439,19.098951941892846,0.7636862233612224,504
ablation_tensors,core_lags,core_lags,Core + Lags,AGCRN,1,quadrant,High CPC / Low Vol,1.054343317890731,0.7492007326965431,20.26852145395604,0.80537998920325,504
ablation_tensors,core_lags,core_lags,Core + Lags,DCRNN,1,quadrant,High CPC / Low Vol,0.9936490469399257,0.6920761302265995,18.931227012069726,0.7597045224598749,504
ablation_tensors,core_lags,core_lags,Core + Lags,GConvLSTM,1,quadrant,High CPC / Low Vol,1.0444480551127726,0.7295283308948658,19.74706543324899,0.773657874277161,504
ablation_tensors,core_lags,core_lags,Core + Lags,GraphWaveNet,1,quadrant,High CPC / Low Vol,1.0066690963187226,0.7072810289248461,19.2066604309739,0.7703953116763158,504
ablation_tensors,core_only,core_only,Core (CPC only),DCRNN,1,quadrant,High CPC / Low Vol,0.9918670073332643,0.6908826934238353,18.89628455694936,0.757721704381414,504
ablation_tensors,core_only,core_only,Core (CPC only),GraphWaveNet,1,quadrant,High CPC / Low Vol,0.9945602018899473,0.6923068777116601,18.855625061712402,0.7654966756725785,504
ablation_tensors,core_search,core_search,Core + Search,AGCRN,1,quadrant,High CPC / Low Vol,1.021634819506545,0.7204523354076465,19.632074845025343,0.772907716535544,504
ablation_tensors,core_search,core_search,Core + Search,GraphWaveNet,1,quadrant,High CPC / Low Vol,0.9856932624788413,0.682841048191247,18.66659928580992,0.7408864923744818,504
ablation_tensors,core_sem_pc,core_sem_pc,Core + Sem PC,AGCRN,1,quadrant,High CPC / Low Vol,1.0316964106141429,0.736725037573184,19.941828715415042,0.7913930206348545,504
ablation_tensors,core_sem_pc,core_sem_pc,Core + Sem PC,DCRNN,1,quadrant,High CPC / Low Vol,0.9901129251727092,0.6915257702107049,18.88656151312655,0.7640228266979774,504
ablation_tensors,core_sem_pc,core_sem_pc,Core + Sem PC,GConvLSTM,1,quadrant,High CPC / Low Vol,1.0064238497488387,0.7017804913838387,19.22986484959989,0.771279514315179,504
ablation_tensors,core_sem_pc,core_sem_pc,Core + Sem PC,GraphWaveNet,1,quadrant,High CPC / Low Vol,0.997226920586411,0.6966473893054267,18.958547041127307,0.7576942552416478,504
ablation_tensors,core_sim25,core_sim25,Core + Sim25,AGCRN,1,quadrant,High CPC / Low Vol,1.0242809175512584,0.7229022530442907,19.723961284705428,0.7834180403133395,504
ablation_tensors,core_sim25,core_sim25,Core + Sim25,DCRNN,1,quadrant,High CPC / Low Vol,0.9918646922596038,0.6932650905995175,18.919144060782177,0.7655405109872345,504
ablation_tensors,core_sim25,core_sim25,Core + Sim25,GConvLSTM,1,quadrant,High CPC / Low Vol,1.0053853395367116,0.6996403696911707,19.1516199074899,0.7628319923688879,504
ablation_tensors,core_sim25,core_sim25,Core + Sim25,GraphWaveNet,1,quadrant,High CPC / Low Vol,1.0099951547926105,0.6980034271822748,19.101508374862405,0.7596066221523147,504
exp1_tensors,exp1_tensors,all_features,All Features,A3TGCN,1,quadrant,Low CPC / High Vol,1.0213320107400996,0.7366050824688495,44.764616902729884,0.7733671289251484,504
exp2_tensors,exp2_tensors,all_features,All Features,A3TGCN,1,quadrant,Low CPC / High Vol,1.0305092256935389,0.7496520203193147,45.24218105316666,0.792826570828493,504
ablation_tensors,all_features,all_features,All Features,AGCRN,1,quadrant,Low CPC / High Vol,0.8879316618815958,0.5593898701813987,35.38374817185472,0.598583486769295,504
