exp_group,experiment,model,horizon,seg_type,segment,RMSE,MAE,sMAPE,med_node_RMSE,n_keywords,feature_set,feature_set_label
ablation_tensors,core_dtw,AGCRN,6,tercile,Low,0.8934959264692718,0.6336926057385457,22.594408421487586,0.6295060100447649,604,core_dtw,Core + DTW
ablation_tensors,core_dtw,AGCRN,6,tercile,Medium,1.1914362815595545,0.8243439914702658,30.789667642858433,0.8279210542182227,603,core_dtw,Core + DTW
ablation_tensors,core_dtw,AGCRN,6,tercile,High,1.8072749186189474,1.0548717102262941,40.650998269804006,0.9079068624868547,604,core_dtw,Core + DTW
ablation_tensors,core_dtw,AGCRN,6,quadrant,Low CPC / Low Vol,0.6402714911699381,0.4594983363023049,26.02517237989489,0.45757139539352737,401,core_dtw,Core + DTW
ablation_tensors,core_dtw,AGCRN,6,quadrant,Low CPC / High Vol,0.897060725044551,0.608023987043002,37.65469559685597,0.6142019292749736,504,core_dtw,Core + DTW
ablation_tensors,core_dtw,AGCRN,6,quadrant,High CPC / Low Vol,1.17038305774356,0.8588982217115019,23.87276827477143,0.8834062817364481,504,core_dtw,Core + DTW
ablation_tensors,core_dtw,AGCRN,6,quadrant,High CPC / High Vol,2.2585555521615275,1.4760812130095504,38.11059530981517,1.5201865342208953,402,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,12,overall,All,1.6458053969310364,1.082303422086391,38.87416528426549,0.703759940147306,1811,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,12,tercile,Low,1.1694073403775116,0.8433423172627624,28.309593287734934,0.5884882691819975,604,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,12,tercile,Medium,1.538434163275786,1.0545457652843648,36.72624589043289,0.6958961129880095,603,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,12,tercile,High,2.0955111449730515,1.348976227326612,51.583100516691815,0.8301618365595702,604,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,12,quadrant,Low CPC / Low Vol,0.7811002188402912,0.5396129316567813,29.08067605231176,0.39323001930007484,401,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,12,quadrant,Low CPC / High Vol,1.1959400294755484,0.8006246957598642,46.41312669959123,0.5594002486800075,504,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,12,quadrant,High CPC / Low Vol,1.446054928808432,1.1048568193114279,29.81161786357425,0.8723677334188953,504,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,12,quadrant,High CPC / High Vol,2.6793827369410477,1.9485174831048597,50.553460131821815,1.4637744633804697,402,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,1,overall,All,1.186324925897376,0.6942914704766726,25.880324107250193,0.6840026927043144,1811,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,1,tercile,Low,0.7445104925041586,0.4998076103072749,17.26906895654507,0.5371504673107297,604,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,1,tercile,Medium,1.0555128150409723,0.6836487720844061,25.281275688876466,0.6991571546446979,603,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,1,tercile,High,1.5978772744592684,0.8994004086767604,35.08963587431187,0.8835878814836825,604,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,1,quadrant,Low CPC / Low Vol,0.5446250990500172,0.35497352095072376,19.657613941500134,0.35611329361805666,401,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,1,quadrant,Low CPC / High Vol,0.83549486538194,0.5182500682776223,31.95634102511658,0.5636428073049009,504,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,1,quadrant,High CPC / Low Vol,0.9877487570397783,0.6884807045105602,18.82787671188197,0.7513527283956325,504,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,1,quadrant,High CPC / High Vol,1.98643013208909,1.2607591085740546,33.31173638865988,1.3610324041754716,402,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,6,overall,All,1.400987791882968,0.8439775680375676,30.995288814687743,0.7488168455636455,1811,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,6,tercile,Low,0.8916270328735099,0.6255330529662494,22.200486478196254,0.6173291018683098,604,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,6,tercile,Medium,1.24007745754906,0.8248867080903741,30.018092277649277,0.7765611177631512,603,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,6,tercile,High,1.8854192934356195,1.081481335672061,40.76566981315637,0.9110426213535843,604,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,6,quadrant,Low CPC / Low Vol,0.6294082586318188,0.43610418918454463,24.72895334730396,0.4076227156354863,401,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,6,quadrant,Low CPC / High Vol,0.897736702747794,0.6016690775718975,37.27922034181542,0.6135756618816128,504,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,6,quadrant,High CPC / Low Vol,1.1615903826633869,0.8409315306010812,23.276478503780503,0.8707927394218875,504,core_dtw,Core + DTW
ablation_tensors,core_dtw,DCRNN,6,quadrant,High CPC / High Vol,2.3968677783579806,1.558444998342914,39.044988887935986,1.5951672748140622,402,core_dtw,Core + DTW
ablation_tensors,core_dtw,GConvLSTM,12,overall,All,1.9985437605104797,1.323439129521348,47.84507144508235,0.9137572074075215,1811,core_dtw,Core + DTW
ablation_tensors,core_dtw,GConvLSTM,12,tercile,Low,1.4870662043490273,1.0833845233149932,37.003021290061966,0.7756755943853214,604,core_dtw,Core + DTW
ablation_tensors,core_dtw,GConvLSTM,12,tercile,Medium,1.8833011159536903,1.307059222863826,46.429771896870584,0.9687394083059142,603,core_dtw,Core + DTW
ablation_tensors,core_dtw,GConvLSTM,12,tercile,High,2.494714782520041,1.5798465233344665,60.10007793714196,1.0253907120985442,604,core_dtw,Core + DTW
ablation_tensors,core_dtw,GConvLSTM,12,quadrant,Low CPC / Low Vol,0.9838179606657224,0.7520436108419216,38.778159217425376,0.6003387649256182,401,core_dtw,Core + DTW
ablation_tensors,core_dtw,GConvLSTM,12,quadrant,Low CPC / High Vol,1.3001006350677917,0.9766553255362849,54.53191779344188,0.8174979751018664,504,core_dtw,Core + DTW
ablation_tensors,core_dtw,GConvLSTM,12,quadrant,High CPC / Low Vol,1.8062403681989816,1.3460990543715925,37.95156644643392,1.0427631836626425,504,core_dtw,Core + DTW
ablation_tensors,core_dtw,GConvLSTM,12,quadrant,High CPC / High Vol,3.289185431873592,2.2997775326914924,60.90971762178895,1.664020159862056,402,core_dtw,Core + DTW
ablation_tensors,core_dtw,GConvLSTM,6,overall,All,1.4504281792977263,0.8884022892282133,32.22965965454468,0.80961982123014,1811,core_dtw,Core + DTW
ablation_tensors,core_dtw,GConvLSTM,6,tercile,Low,0.9668736920355077,0.7078311071253731,24.37713789412298,0.7273774273086923,604,core_dtw,Core + DTW
ablation_tensors,core_dtw,GConvLSTM,6,tercile,Medium,1.2429761435774034,0.8463072550754479,30.774229633228334,0.8154876818220845,603,core_dtw,Core + DTW
ablation_tensors,core_dtw,GConvLSTM,6,tercile,High,1.9571576823571881,1.1109988117186649,41.535201783929566,0.9698417725730493,604,core_dtw,Core + DTW
ablation_tensors,core_dtw,GConvLSTM,6,quadrant,Low CPC / Low Vol,0.6785089041528466,0.4826583215868021,26.525016298534513,0.46674418716904587,401,core_dtw,Core + DTW
ablation_tensors,core_dtw,GConvLSTM,6,quadrant,Low CPC / High Vol,0.9042787155722452,0.6200409366453008,38.09252661063502,0.600829493672209,504,core_dtw,Core + DTW
ablation_tensors,core_dtw,GConvLSTM,6,quadrant,High CPC / Low Vol,1.2238592110313278,0.9223835261769082,25.01776111472938,0.9825240309070926,504,core_dtw,Core + DTW
ablation_tensors,core_dtw,GConvLSTM,6,quadrant,High CPC / High Vol,2.4728518955637138,1.5869866407303308,39.61143553503589,1.5047980925031124,402,core_dtw,Core + DTW
ablation_tensors,core_dtw,GraphWaveNet,12,overall,All,1.6120534527546648,1.0430486055703354,37.90903773226962,0.6564399812771986,1811,core_dtw,Core + DTW
ablation_tensors,core_dtw,GraphWaveNet,12,tercile,Low,1.1352392898808148,0.8162454487130871,27.299915868675733,0.5757705025515311,604,core_dtw,Core + DTW
ablation_tensors,core_dtw,GraphWaveNet,12,tercile,Medium,1.443989006217365,0.9947448035958689,35.59539431518078,0.662725973849609,603,core_dtw,Core + DTW
ablation_tensors,core_dtw,GraphWaveNet,12,tercile,High,2.102718753689086,1.3180755912199733,50.827972477493574,0.7860348692355242,604,core_dtw,Core + DTW
ablation_tensors,core_dtw,GraphWaveNet,12,quadrant,Low CPC / Low Vol,0.7760836403852442,0.5322564423370654,28.33579967665083,0.3638089465892804,401,core_dtw,Core + DTW
ablation_tensors,core_dtw,GraphWaveNet,12,quadrant,Low CPC / High Vol,1.1737007930163765,0.782132505684465,45.75631891854473,0.5501105867684286,504,core_dtw,Core + DTW
ablation_tensors,core_dtw,GraphWaveNet,12,quadrant,High CPC / Low Vol,1.3769763480815005,1.0525868875817384,28.736176384269797,0.8135644148489576,504,core_dtw,Core + DTW
ablation_tensors,core_dtw,GraphWaveNet,12,quadrant,High CPC / High Vol,2.6461449441316223,1.8677303908073328,49.120383159663604,1.4243903048014182,402,core_dtw,Core + DTW
ablation_tensors,core_dtw,GraphWaveNet,6,overall,All,1.379914112630884,0.8404997774207824,31.124122680538154,0.7805428973658379,1811,core_dtw,Core + DTW
ablation_tensors,core_dtw,GraphWaveNet,6,tercile,Low,0.9050574775373104,0.6449502047606985,22.677734738388565,0.6510815235138825,604,core_dtw,Core + DTW
ablation_tensors,core_dtw,GraphWaveNet,6,tercile,Medium,1.1889838684968326,0.812637517691263,30.050949342675747,0.8376441785250133,603,core_dtw,Core + DTW
ablation_tensors,core_dtw,GraphWaveNet,6,tercile,High,1.865171612483414,1.0638654802412975,40.641907183500706,0.9155561579768379,604,core_dtw,Core + DTW
ablation_tensors,core_dtw,GraphWaveNet,6,quadrant,Low CPC / Low Vol,0.6461840799998012,0.45064309328978736,25.318096917425414,0.4317550247707546,401,core_dtw,Core + DTW
ablation_tensors,core_dtw,GraphWaveNet,6,quadrant,Low CPC / High Vol,0.8936593418705824,0.5981440914313648,37.35750257084071,0.6090479640138239,504,core_dtw,Core + DTW
ablation_tensors,core_dtw,GraphWaveNet,6,quadrant,High CPC / Low Vol,1.174112415116022,0.8660109803995265,23.80463713458631,0.8953279143330178,504,core_dtw,Core + DTW
ablation_tensors,core_dtw,GraphWaveNet,6,quadrant,High CPC / High Vol,2.3306885463066864,1.501251393773789,38.277390296098964,1.4500694885150271,402,core_dtw,Core + DTW
ablation_tensors,core_geo,AGCRN,12,overall,All,1.5629420697902634,1.0423429389338845,38.11965124229844,0.684397485878181,1811,core_geo,Core + Geo
ablation_tensors,core_geo,AGCRN,12,tercile,Low,1.1352703453354192,0.8245166083954253,27.552150522502117,0.6072999536480068,604,core_geo,Core + Geo
ablation_tensors,core_geo,AGCRN,12,tercile,Medium,1.4338320648270502,0.9988053824225218,35.514975761406234,0.6758544289934596,603,core_geo,Core + Geo
ablation_tensors,core_geo,AGCRN,12,tercile,High,1.9957479821192312,1.3036347439365021,51.28751506636298,0.7968934419489503,604,core_geo,Core + Geo
ablation_tensors,core_geo,AGCRN,12,quadrant,Low CPC / Low Vol,0.7547495801976397,0.515791490776149,27.822135536994203,0.3661138120798473,401,core_geo,Core + Geo
ablation_tensors,core_geo,AGCRN,12,quadrant,Low CPC / High Vol,1.1653927789458476,0.7600059858383422,44.89033968823312,0.5278963228810127,504,core_geo,Core + Geo
ablation_tensors,core_geo,AGCRN,12,quadrant,High CPC / Low Vol,1.4017898003549374,1.0970915556769814,30.109912140005896,0.9326251558611278,504,core_geo,Core + Geo
ablation_tensors,core_geo,AGCRN,12,quadrant,High CPC / High Vol,2.5040218327530956,1.8529191882694176,49.94498788068494,1.4137711414610359,402,core_geo,Core + Geo
ablation_tensors,core_geo,AGCRN,1,overall,All,1.2085549542404843,0.7178181539241959,26.76656352316168,0.7183820890117816,1811,core_geo,Core + Geo
ablation_tensors,core_geo,AGCRN,1,tercile,Low,0.7748018909640585,0.5242973161826032,18.218362854096757,0.5590960985999583,604,core_geo,Core + Geo
ablation_tensors,core_geo,AGCRN,1,tercile,Medium,1.0713366715579895,0.7060139559531926,26.122816112821685,0.7494406980726842,603,core_geo,Core + Geo
ablation_tensors,core_geo,AGCRN,1,tercile,High,1.6227190288257205,0.9231236462626676,35.95744579559583,0.888665628421513,604,core_geo,Core + Geo
ablation_tensors,core_geo,AGCRN,1,quadrant,Low CPC / Low Vol,0.5602589179928512,0.3662545594607964,20.54647124564996,0.3738368624749795,401,core_geo,Core + Geo
ablation_tensors,core_geo,AGCRN,1,quadrant,Low CPC / High Vol,0.843695224424568,0.5265351520320535,32.59926591691054,0.5713519778161553,504,core_geo,Core + Geo
ablation_tensors,core_geo,AGCRN,1,quadrant,High CPC / Low Vol,1.028000716108084,0.7265477198092447,19.8848491778174,0.784413209410046,504,core_geo,Core + Geo
ablation_tensors,core_geo,AGCRN,1,quadrant,High CPC / High Vol,2.0123424524351847,1.297380176629167,34.28636209750569,1.3671303577902791,402,core_geo,Core + Geo
ablation_tensors,core_geo,AGCRN,6,overall,All,1.343670713230563,0.8224224269825529,30.83164850288344,0.7441110357202103,1811,core_geo,Core + Geo
ablation_tensors,core_geo,AGCRN,6,tercile,Low,0.8857002771451036,0.6297301633565273,22.26856364999091,0.6335378787259675,604,core_geo,Core + Geo
ablation_tensors,core_geo,AGCRN,6,tercile,Medium,1.1747393891202835,0.7937667842318051,29.740902114706085,0.756023399460441,603,core_geo,Core + Geo
ablation_tensors,core_geo,AGCRN,6,tercile,High,1.8031003786146989,1.0437228902421893,40.483673872449714,0.9014345739559206,604,core_geo,Core + Geo
ablation_tensors,core_geo,AGCRN,6,quadrant,Low CPC / Low Vol,0.6227478793087167,0.43339355270539076,24.77644589608181,0.41919502805241055,401,core_geo,Core + Geo
ablation_tensors,core_geo,AGCRN,6,quadrant,Low CPC / High Vol,0.8844727484233316,0.6037813549234725,37.655203069722255,0.6148748611410513,504,core_geo,Core + Geo
ablation_tensors,core_geo,AGCRN,6,quadrant,High CPC / Low Vol,1.1504898322291615,0.8491338152793684,23.617548056692343,0.8724580807028186,504,core_geo,Core + Geo
ablation_tensors,core_geo,AGCRN,6,quadrant,High CPC / High Vol,2.25973561366028,1.4511118279808701,37.36142802656753,1.4862074356520856,402,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,12,overall,All,1.640431902426929,1.042960903568976,38.88553713712209,0.6637329331595392,1811,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,12,tercile,Low,1.1558818498340417,0.8128984372192086,28.375086744246232,0.5273231397337682,604,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,12,tercile,Medium,1.5214776937472925,1.0084566385643476,36.605524875669445,0.6579323537100746,603,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,12,tercile,High,2.102729306605862,1.3074705086568077,51.67222493671309,0.8075991502627221,604,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,12,quadrant,Low CPC / Low Vol,0.7843274462527693,0.556255585478058,31.07307872085855,0.3883919347515121,401,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,12,quadrant,Low CPC / High Vol,1.1635690433968036,0.7877046705975009,47.07682796513408,0.5646218572136386,504,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,12,quadrant,High CPC / Low Vol,1.3938591949580623,1.014120974416275,28.226695411035024,0.7026354272397843,504,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,12,quadrant,High CPC / High Vol,2.715898169931477,1.8846357748750528,49.77220747929006,1.3966895890228563,402,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,1,overall,All,1.1855658211749955,0.6951480424467555,25.884116737055496,0.6846996886142208,1811,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,1,tercile,Low,0.7465333721522834,0.5006056200482459,17.24015529488627,0.5391515419396079,604,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,1,tercile,Medium,1.0538467639181632,0.6849361407973259,25.292999652239377,0.7104316568420042,603,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,1,tercile,High,1.5963412871445806,0.8998854593727587,35.1182165933706,0.8650040923650965,604,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,1,quadrant,Low CPC / Low Vol,0.5441016514607633,0.3542281296419576,19.55132221284171,0.3585761862809342,401,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,1,quadrant,Low CPC / High Vol,0.8366233700082136,0.5179240147357216,31.919530772490525,0.5630967329327867,504,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,1,quadrant,High CPC / Low Vol,0.9916166893270907,0.6918386249480214,18.89497198283634,0.7651705611950164,504,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,1,quadrant,High CPC / High Vol,1.9815139315217474,1.2615603345374202,33.39688013625183,1.3396037868185502,402,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,6,overall,All,1.3839964412078267,0.8335714164082594,30.86723070673536,0.7328504541781207,1811,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,6,tercile,Low,0.8859623572322006,0.6228072339085534,22.248285347079502,0.6269922924960883,604,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,6,tercile,Medium,1.221545451346513,0.8099071093638905,29.737071414708282,0.7682620073239315,603,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,6,tercile,High,1.862400353524964,1.0679607266360356,40.614464233762625,0.9255444067598892,604,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,6,quadrant,Low CPC / Low Vol,0.6170295932984734,0.4337549476422203,24.825994002202677,0.4131717562290702,401,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,6,quadrant,Low CPC / High Vol,0.8898984770686352,0.599774404824199,37.247511043892985,0.5989649828155816,504,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,6,quadrant,High CPC / Low Vol,1.153894541503454,0.8320149066329287,23.10778905989825,0.8401683900523765,504,core_geo,Core + Geo
ablation_tensors,core_geo,DCRNN,6,quadrant,High CPC / High Vol,2.3637038349425,1.5274634033244656,38.62253722065594,1.5500007595458758,402,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,12,overall,All,1.601420523921,1.0421520778185882,37.89795831759244,0.6868024512788575,1811,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,12,tercile,Low,1.1886602409643436,0.8666815129381903,28.660352779414673,0.61293568811982,604,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,12,tercile,Medium,1.4767793734804024,1.0092908588385936,35.6769727176118,0.6907034208925412,603,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,12,tercile,High,2.024652409937202,1.2504294556872921,49.35287232727404,0.784970039492304,604,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,12,quadrant,Low CPC / Low Vol,0.8194473725708564,0.5716443818614698,29.771148348891813,0.4155791530497803,401,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,12,quadrant,Low CPC / High Vol,1.1603435622674612,0.773331322858793,45.12779240916577,0.5414006929204194,504,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,12,quadrant,High CPC / Low Vol,1.4097063825855944,1.0840471947071686,29.319961483674668,0.8457733829505598,504,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,12,quadrant,High CPC / High Vol,2.5891841005317033,1.7959931416660928,47.69478622702166,1.309627338611552,402,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,1,overall,All,1.2103608728076343,0.7043389066942941,26.336934203929495,0.6851551179465234,1811,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,1,tercile,Low,0.7598768589453584,0.5121510434583665,17.81238332817434,0.5476061515828344,604,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,1,tercile,Medium,1.0670608275817643,0.6890081186851761,25.54357836432034,0.7065670634104642,603,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,1,tercile,High,1.636566025099911,0.9118321758399872,35.6535274162481,0.8621038688817977,604,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,1,quadrant,Low CPC / Low Vol,0.5487983833669872,0.3634074052329631,20.325356638406888,0.3684339025252981,401,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,1,quadrant,Low CPC / High Vol,0.8365843902053057,0.5231557537010021,32.44394836812953,0.5604090968303982,504,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,1,quadrant,High CPC / Low Vol,1.0052932089299065,0.6995536660139199,19.144835446604574,0.7649310637798103,504,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,1,quadrant,High CPC / High Vol,2.0383194520930115,1.2775767238523084,33.69396216091834,1.3490718036292741,402,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,6,overall,All,1.4070006355050877,0.8470720490952796,31.268729788430207,0.7643118090746568,1811,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,6,tercile,Low,0.8908422286893245,0.6428855384054504,22.755991930249394,0.6624390842859036,604,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,6,tercile,Medium,1.2267163285695024,0.8247112320717711,30.30588897539795,0.8018465481648617,603,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,6,tercile,High,1.9078085374304175,1.0735823555883799,40.74271435233691,0.9062979644505964,604,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,6,quadrant,Low CPC / Low Vol,0.6399033693635799,0.4534051657485729,25.514775014202325,0.45511579624377074,401,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,6,quadrant,Low CPC / High Vol,0.8847226796504077,0.6022695684876385,37.446926995775094,0.6106364745526964,504,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,6,quadrant,High CPC / Low Vol,1.1544754266824087,0.8504403829672453,23.603671590514214,0.8660120439225506,504,core_geo,Core + Geo
ablation_tensors,core_geo,GConvLSTM,6,quadrant,High CPC / High Vol,2.4202254716865674,1.5424532186893332,38.87249546930885,1.4594627262880868,402,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,12,overall,All,1.6365994032831508,1.042794989635081,38.08508953264953,0.6573313006176631,1811,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,12,tercile,Low,1.1413253731064308,0.8069415321563038,27.439874467288494,0.5612084481708401,604,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,12,tercile,Medium,1.5126588372132554,1.0103287799768164,35.85432468302617,0.683052210115477,603,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,12,tercile,High,2.108071684932267,1.3110609047693773,50.95737612834647,0.7852157081123406,604,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,12,quadrant,Low CPC / Low Vol,0.7495257743668959,0.5243550761016713,28.65028966762535,0.3989320483947316,401,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,12,quadrant,Low CPC / High Vol,1.1638892573666562,0.7809021775590803,45.90306857959287,0.5388701112350035,504,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,12,quadrant,High CPC / Low Vol,1.3980711848976115,1.0333180743912767,28.39598648195428,0.7471453884475825,504,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,12,quadrant,High CPC / High Vol,2.7123963615057343,1.900169984401447,49.842306556942184,1.4045543046684383,402,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,1,overall,All,1.1838868720666031,0.692770041458736,25.774370156716614,0.682920094187448,1811,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,1,tercile,Low,0.7451058287284044,0.4984714046214284,17.133815473507266,0.5426293768194812,604,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,1,tercile,Medium,1.0516699622693513,0.6806125313787206,25.171277756435316,0.7131050542991271,603,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,1,tercile,High,1.5947045506210076,0.8992060600481121,35.0170187428558,0.8550809959932959,604,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,1,quadrant,Low CPC / Low Vol,0.5410642634141388,0.3507085564481625,19.38776068630763,0.36202682460641833,401,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,1,quadrant,Low CPC / High Vol,0.8293771582983693,0.5142701329638594,31.768001410821945,0.5618009426934054,504,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,1,quadrant,High CPC / Low Vol,0.9917336376086374,0.6911405941534935,18.88269215494594,0.7563028853098346,504,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,1,quadrant,High CPC / High Vol,1.9815670986238898,1.259814446464955,33.27100189417267,1.3326923130316473,402,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,6,overall,All,1.3660110005944073,0.8132344838508359,30.34167167676501,0.7306103220000618,1811,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,6,tercile,Low,0.8661378125871997,0.6014849252277203,21.623520252958212,0.6102959975634893,604,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,6,tercile,Medium,1.1946662236102104,0.7896717647222702,29.39239652103027,0.7635544708006736,603,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,6,tercile,High,1.8492727336363257,1.048507750478132,40.00752660869771,0.915307338192267,604,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,6,quadrant,Low CPC / Low Vol,0.6175663670559806,0.42392526587890383,24.471565982111354,0.41114630400782576,401,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,6,quadrant,Low CPC / High Vol,0.8922422563571178,0.5908563524915961,36.782135502838756,0.6108891572444244,504,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,6,quadrant,High CPC / Low Vol,1.1319368223746515,0.8081745113279177,22.555423333449063,0.8356725848204398,504,core_geo,Core + Geo
ablation_tensors,core_geo,GraphWaveNet,6,quadrant,High CPC / High Vol,2.328370318245764,1.4867215504263394,37.8844273490192,1.4536244647315053,402,core_geo,Core + Geo
ablation_tensors,core_lags,AGCRN,12,overall,All,1.6667088800320162,1.0686649056724775,38.83990815417689,0.6711953966869151,1811,core_lags,Core + Lags
ablation_tensors,core_lags,AGCRN,12,tercile,Low,1.1498480632965244,0.8136237839849075,27.436165549868686,0.5302415397262159,604,core_lags,Core + Lags
ablation_tensors,core_lags,AGCRN,12,tercile,Medium,1.5309038382777973,1.0327408778674232,36.29673215836143,0.6908092380133599,603,core_lags,Core + Lags
ablation_tensors,core_lags,AGCRN,12,tercile,High,2.1603748242991028,1.3595705782978753,52.78261619801611,0.8457448554156036,604,core_lags,Core + Lags
ablation_tensors,core_lags,AGCRN,12,quadrant,Low CPC / Low Vol,0.7456847981686304,0.51298746136154,28.007430673452816,0.3879246110714951,401,core_lags,Core + Lags
ablation_tensors,core_lags,AGCRN,12,quadrant,Low CPC / High Vol,1.1882300868554998,0.7861155082370325,46.21221278621986,0.5329292846849738,504,core_lags,Core + Lags
ablation_tensors,core_lags,AGCRN,12,quadrant,High CPC / Low Vol,1.412377568968321,1.0653780869461498,29.40569845864152,0.8105546610377756,504,core_lags,Core + Lags
ablation_tensors,core_lags,AGCRN,12,quadrant,High CPC / High Vol,2.7728510754526194,1.9813218910312327,52.23051417848168,1.4712986797475027,402,core_lags,Core + Lags
ablation_tensors,core_lags,AGCRN,1,overall,All,1.244015027585086,0.7390059740227785,27.297932383080077,0.727766427224177,1811,core_lags,Core + Lags
